"product_id","category","product","client","operation_date","operation_day","operation_hour","week_of_month","day_of_week","sale_count","subtotal"
201,Pan Sandwich,Pan de lomo x2,Local,"2024-01-20","17","17","3",Sabado,2.0,7020
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-20","17","17","3",Sabado,1.0,7020
119,Chipa,Chipa,Local,"2024-01-20","17","17","3",Sabado,1.0,5310
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-20","17","17","3",Sabado,2.0,5310
114,Pizzetas,Pizzetas x2,Local,"2024-01-20","17","17","3",Sabado,2.0,4275
201,Pan Sandwich,Pan de lomo x2,Local,"2024-01-20","17","17","3",Sabado,2.0,4275
364,Unknow,postre budin de pan x300gr,Local,"2024-01-20","18","18","3",Sabado,3.0,1800
106,Panaderia,Facturas-Medialunas,Local,"2024-01-20","18","18","3",Sabado,2.0,810
139,Cookies,Palmeritas 200gr,Local,"2024-01-20","18","18","3",Sabado,1.0,6570
127,Cookies,Cookies de Coco 200gr,Local,"2024-01-20","18","18","3",Sabado,1.0,6570
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2024-01-20","18","18","3",Sabado,1.0,6570
112,Pan Sandwich,Pan de Pancho x 2,Local,"2024-01-20","18","18","3",Sabado,1.0,6570
121,Panaderia,Talitas/Chalitas con Semillas,Local,"2024-01-20","19","19","3",Sabado,1.0,1755
123,Cookies,Cookies Marmolado 200gr,Local,"2024-01-20","19","19","3",Sabado,1.0,5923
163,Cuadrados,Cuadrados Coco con Dulce Leche,Local,"2024-01-20","19","19","3",Sabado,1.0,5923
251,Unknow,Pizzetas x1,Local,"2024-01-20","19","19","3",Sabado,1.0,5923
201,Pan Sandwich,Pan de lomo x2,Local,"2024-01-20","19","19","3",Sabado,2.0,1890
112,Pan Sandwich,Pan de Pancho x 2,Local,"2024-01-20","19","19","3",Sabado,1.0,12535
278,Unknow,Pizzeta de muzza y jamón,Local,"2024-01-20","19","19","3",Sabado,1.0,12535
201,Pan Sandwich,Pan de lomo x2,Local,"2024-01-20","19","19","3",Sabado,2.0,12535
278,Unknow,Pizzeta de muzza y jamón,Local,"2024-01-20","19","19","3",Sabado,1.0,12535
106,Facturas,Facturas-Medialunas,Local,"2024-01-20","19","19","3",Sabado,4.0,12535
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-20","19","19","3",Sabado,1.0,2640
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-20","19","19","3",Sabado,1.0,2640
119,Chipa,Chipa,Local,"2024-01-22","10","10","3",Lunes,1.0,730
106,Facturas,Facturas-Medialunas,Local,"2024-01-22","10","10","3",Lunes,4.0,1620
106,Facturas,Facturas-Medialunas,Local,"2024-01-22","11","11","3",Lunes,1.0,765
106,Facturas,Facturas-Medialunas,Local,"2024-01-22","11","11","3",Lunes,1.0,765
260,Unknow,Delivery,Dulce Miga,"2024-01-22","12","12","3",Lunes,1.0,85680
150,Budines,Budin con chips,Dulce Miga,"2024-01-22","12","12","3",Lunes,2.0,85680
148,Budines,Budin de Naranja,Dulce Miga,"2024-01-22","12","12","3",Lunes,1.0,85680
147,Budines,Budines de Limon,Dulce Miga,"2024-01-22","12","12","3",Lunes,2.0,85680
201,Pan Sandwich,Pan de lomo x2,Dulce Miga,"2024-01-22","12","12","3",Lunes,6.0,85680
139,Cookies,Palmeritas 200gr,Dulce Miga,"2024-01-22","12","12","3",Lunes,3.0,85680
156,Alfajores,Alfajorcitos Maicena 200gr,Dulce Miga,"2024-01-22","12","12","3",Lunes,3.0,85680
141,Cookies,Coquitos 200gr,Dulce Miga,"2024-01-22","12","12","3",Lunes,4.0,85680
123,Cookies,Cookies Marmolado 200gr,Dulce Miga,"2024-01-22","12","12","3",Lunes,2.0,85680
131,Pepas,Pepas de Membrillo 200gr,Dulce Miga,"2024-01-22","12","12","3",Lunes,2.0,85680
238,Pan Sandwich,Sand de pebete,Dulce Miga,"2024-01-22","12","12","3",Lunes,8.0,85680
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2024-01-22","12","12","3",Lunes,2.0,85680
107,Pan Molde,Pan Molde Blanco,Dulce Miga,"2024-01-22","12","12","3",Lunes,2.0,85680
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-22","12","12","3",Lunes,60.0,85680
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-22","12","12","3",Lunes,24.0,85680
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2024-01-22","12","12","3",Lunes,1.0,1620
278,Unknow,Pizzeta de muzza y jamón,Gabriela ,"2024-01-22","16","16","3",Lunes,6.0,53920
277,Unknow,Pizzeta de muzza,Gabriela ,"2024-01-22","16","16","3",Lunes,6.0,53920
238,Pan Sandwich,Sand de pebete,Gabriela ,"2024-01-22","16","16","3",Lunes,6.0,53920
232,Unknow,Sand de miga de JyQ ind,Gabriela ,"2024-01-22","16","16","3",Lunes,6.0,53920
106,Facturas,Facturas-Medialunas,Gabriela ,"2024-01-22","16","16","3",Lunes,20.0,53920
106,Panaderia,Facturas-Medialunas,Gabriela ,"2024-01-22","16","16","3",Lunes,20.0,53920
330,Budines,Budin SIN LACTOSA,Local,"2024-01-22","16","16","3",Lunes,1.0,6795
154,Budines,Budin de Zanahoria,Local,"2024-01-22","16","16","3",Lunes,1.0,6795
106,Facturas,Facturas-Medialunas,Local,"2024-01-22","16","16","3",Lunes,4.0,6795
228,Unknow,Pan de campo,Local,"2024-01-22","16","16","3",Lunes,2.0,4480
344,Unknow,Budin Ingles,Local,"2024-01-22","16","16","3",Lunes,2.0,4500
106,Facturas,Facturas-Medialunas,Local,"2024-01-22","16","16","3",Lunes,6.0,4590
106,Facturas,Facturas-Medialunas,Local,"2024-01-22","16","16","3",Lunes,6.0,4590
148,Budines,Budin de Naranja,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
155,Budines,Budin de Coco,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
154,Budines,Budin de Zanahoria,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
146,Budines,Budines Marmolados,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
110,Pan Sandwich,Pan Chip x 250gr,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
114,Pizzetas,Pizzetas x2,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,8.0,44000
165,Cuadrados,Cuadrador de Pera con Nueces,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
161,Cuadrados,Pasta Frola Membrillo,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
332,Unknow,Criollo 250 grs ,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
108,Pan Molde,Pan Molde Integral,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,2.0,44000
260,Unknow,Delivery,El Ruso del Talar,"2024-01-22","17","17","3",Lunes,1.0,44000
106,Panaderia,Facturas-Medialunas,Local,"2024-01-22","17","17","3",Lunes,2.0,810
106,Facturas,Facturas-Medialunas,Local,"2024-01-22","18","18","3",Lunes,1.0,936
119,Chipa,Chipa,Local,"2024-01-22","18","18","3",Lunes,1.0,936
101,Criollos,Criollos,Local,"2024-01-22","18","18","3",Lunes,1.0,936
108,Pan Molde,Pan Molde Integral,Local,"2024-01-22","18","18","3",Lunes,1.0,2340
101,Criollos,Criollos,Local,"2024-01-22","18","18","3",Lunes,1.0,500
238,Pan Sandwich,Sand de pebete,Local,"2024-01-22","18","18","3",Lunes,1.0,2880
232,Unknow,Sand de miga de JyQ ind,Local,"2024-01-22","18","18","3",Lunes,1.0,2880
106,Facturas,Facturas-Medialunas,Local,"2024-01-22","19","19","3",Lunes,4.0,1620
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-22","19","19","3",Lunes,1.0,810
108,Pan Molde,Pan Molde Integral,Local,"2024-01-22","19","19","3",Lunes,2.0,4160
172,Postres,Postre Chocotorta,Local,"2024-01-22","19","19","3",Lunes,1.0,1440
154,Budines,Budin de Zanahoria,Local,"2024-01-22","19","19","3",Lunes,1.0,2610
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","09","09","3",Martes,2.0,680
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","10","10","3",Martes,6.0,2430
110,Pan Sandwich,Pan Chip x 250gr,Local,"2024-01-23","10","10","3",Martes,1.0,1890
101,Criollos,Criollos,Local,"2024-01-23","10","10","3",Martes,1.0,1240
108,Pan Molde,Pan Molde Integral,Local,"2024-01-23","10","10","3",Martes,1.0,2080
261,Unknow,Factura (Promo),Local,"2024-01-23","10","10","3",Martes,2.0,680
281,Panaderia,Frances,Local,"2024-01-23","11","11","3",Martes,1.0,1600
260,Unknow,Delivery,Canela Y Miel,"2024-01-23","12","12","3",Martes,1.0,43888
342,Unknow,chipa x250g,Canela Y Miel,"2024-01-23","12","12","3",Martes,14.0,43888
156,Alfajores,Alfajorcitos Maicena 200gr,Canela Y Miel,"2024-01-23","12","12","3",Martes,5.0,43888
108,Pan Molde,Pan Molde Integral,Canela Y Miel,"2024-01-23","12","12","3",Martes,5.0,43888
107,Pan Molde,Pan Molde Blanco,Canela Y Miel,"2024-01-23","12","12","3",Martes,10.0,43888
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","12","12","3",Martes,3.0,1215
260,Unknow,Delivery,Gisella Lopez,"2024-01-23","12","12","3",Martes,1.0,91880
161,Cuadrados,Pasta Frola Membrillo,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
167,Cuadrados,Cuadrador Brownie,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
164,Cuadrados,Cuadrados de Manzana,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
163,Cuadrados,Cuadrados Coco con Dulce Leche,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
155,Budines,Budin de Coco,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
147,Budines,Budines de Limon,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
106,Panaderia,Facturas-Medialunas,Gisella Lopez,"2024-01-23","12","12","3",Martes,20.0,91880
202,Alfajores,Alfajor de Chocolate Blanco,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
160,Alfajores,Alfajor Dulce Leche Cordobes,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
159,Alfajores,Alfajor Coco,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
158,Alfajores,Alfajor Chocolate Negro,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
157,Alfajores,Alfajor de Maicena,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
279,Unknow,Sorrentinos de calabaza y muzza,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
190,Pastas,Sorrentinos calabaza/remolacha masa espinaca,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
189,Pastas,Sorrentinos Jamon/Muzza,Gisella Lopez,"2024-01-23","12","12","3",Martes,2.0,91880
114,Pizzetas,Pizzetas x2,Gisella Lopez,"2024-01-23","12","12","3",Martes,6.0,91880
332,Unknow,Criollo 250 grs ,Gisella Lopez,"2024-01-23","12","12","3",Martes,4.0,91880
201,Pan Sandwich,Pan de lomo x2,Gisella Lopez,"2024-01-23","12","12","3",Martes,4.0,91880
110,Pan Sandwich,Pan Chip x 250gr,Gisella Lopez,"2024-01-23","12","12","3",Martes,3.0,91880
108,Pan Molde,Pan Molde Integral,Gisella Lopez,"2024-01-23","12","12","3",Martes,4.0,91880
107,Pan Molde,Pan Molde Blanco,Gisella Lopez,"2024-01-23","12","12","3",Martes,4.0,91880
147,Budines,Budines de Limon,Romina,"2024-01-23","16","16","3",Martes,3.0,50560
148,Budines,Budin de Naranja,Romina,"2024-01-23","16","16","3",Martes,3.0,50560
106,Panaderia,Facturas-Medialunas,Romina,"2024-01-23","16","16","3",Martes,30.0,50560
106,Facturas,Facturas-Medialunas,Romina,"2024-01-23","16","16","3",Martes,8.0,50560
232,Unknow,Sand de miga de JyQ ind,Romina,"2024-01-23","16","16","3",Martes,8.0,50560
107,Pan Molde,Pan Molde Blanco,Romina,"2024-01-23","16","16","3",Martes,2.0,50560
108,Pan Molde,Pan Molde Integral,Romina,"2024-01-23","16","16","3",Martes,4.0,50560
260,Unknow,Delivery,Romina,"2024-01-23","16","16","3",Martes,1.0,50560
281,Panaderia,Frances,Local,"2024-01-23","16","16","3",Martes,1.0,35595
179,Pastas,Spaguettis de Morron 200gr,Local,"2024-01-23","16","16","3",Martes,1.0,35595
181,Pastas,Fetuchinis de Huevo 200gr,Local,"2024-01-23","16","16","3",Martes,1.0,35595
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2024-01-23","16","16","3",Martes,3.0,35595
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","16","16","3",Martes,6.0,35595
114,Pizzetas,Pizzetas x2,Local,"2024-01-23","16","16","3",Martes,6.0,35595
147,Budines,Budines de Limon,Local,"2024-01-23","16","16","3",Martes,1.0,35595
150,Budines,Budin con chips,Local,"2024-01-23","16","16","3",Martes,1.0,35595
330,Budines,Budin SIN LACTOSA,Local,"2024-01-23","16","16","3",Martes,1.0,35595
228,Unknow,Pan de campo,Local,"2024-01-23","16","16","3",Martes,1.0,35595
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-23","16","16","3",Martes,1.0,35595
108,Pan Molde,Pan Molde Integral,Local,"2024-01-23","16","16","3",Martes,1.0,35595
119,Chipa,Chipa,Local,"2024-01-23","16","16","3",Martes,1.0,5940
111,Pan Sandwich,Pan Hamburguesa x 2,Local,"2024-01-23","16","16","3",Martes,1.0,5940
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2024-01-23","16","16","3",Martes,1.0,5940
109,Pan Sandwich,Pan Baguette x2,Local,"2024-01-23","16","16","3",Martes,2.0,5940
183,Pastas,Fetuchinis de Espinacas 200gr,Noelia,"2024-01-23","17","17","3",Martes,2.0,47749
175,Pastas,Spaguettis de Huevo 200gr,Noelia,"2024-01-23","17","17","3",Martes,2.0,47749
363,Unknow,Fajitas,Noelia,"2024-01-23","17","17","3",Martes,4.0,47749
230,Pastas,Disco de emp criollas x 12u,Noelia,"2024-01-23","17","17","3",Martes,8.0,47749
114,Pizzetas,Pizzetas x2,Noelia,"2024-01-23","17","17","3",Martes,6.0,47749
109,Pan Sandwich,Pan Baguette x2,Noelia,"2024-01-23","17","17","3",Martes,4.0,47749
111,Pan Sandwich,Pan Hamburguesa x 2,Noelia,"2024-01-23","17","17","3",Martes,3.0,47749
107,Pan Molde,Pan Molde Blanco,Noelia,"2024-01-23","17","17","3",Martes,2.0,47749
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","17","17","3",Martes,6.0,2700
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","17","17","3",Martes,1.0,383
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","17","17","3",Martes,3.0,1148
109,Pan Sandwich,Pan Baguette x2,Local,"2024-01-23","18","18","3",Martes,2.0,11520
114,Pizzetas,Pizzetas x2,Local,"2024-01-23","18","18","3",Martes,4.0,11520
228,Unknow,Pan de campo,Local,"2024-01-23","18","18","3",Martes,2.0,11520
119,Chipa,Chipa,Local,"2024-01-23","18","18","3",Martes,1.0,1000
148,Budines,Budin de Naranja,Local,"2024-01-23","18","18","3",Martes,1.0,2385
238,Pan Sandwich,Sand de pebete,Local,"2024-01-23","18","18","3",Martes,1.0,2250
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-23","18","18","3",Martes,1.0,2250
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","18","18","3",Martes,6.0,2295
348,Unknow,Chipa promo x 200g,Local,"2024-01-23","18","18","3",Martes,1.0,1300
119,Chipa,Chipa,Local,"2024-01-23","18","18","3",Martes,1.0,5715
167,Cuadrados,Cuadrador Brownie,Local,"2024-01-23","18","18","3",Martes,1.0,5715
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-23","18","18","3",Martes,1.0,5715
106,Facturas,Facturas-Medialunas,Local,"2024-01-23","18","18","3",Martes,1.0,1810
101,Criollos,Criollos,Local,"2024-01-23","18","18","3",Martes,1.0,1810
277,Unknow,Pizzeta de muzza,Noelia,"2024-01-23","19","19","3",Martes,2.0,3920
108,Pan Molde,Pan Molde Integral,Local,"2024-01-23","19","19","3",Martes,1.0,2080
165,Cuadrados,Cuadrador de Pera con Nueces,Local,"2024-01-23","19","19","3",Martes,1.0,1560
260,Unknow,Delivery,Dulce Miga,"2024-01-24","08","08","4",Miercoles,1.0,51800
131,Pepas,Pepas de Membrillo 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,1.0,51800
280,Cookies,Cookies de Naranja 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,2.0,51800
127,Cookies,Cookies de Coco 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,2.0,51800
201,Pan Sandwich,Pan de lomo x2,Dulce Miga,"2024-01-24","08","08","4",Miercoles,8.0,51800
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2024-01-24","08","08","4",Miercoles,3.0,51800
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-24","08","08","4",Miercoles,60.0,51800
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-24","08","08","4",Miercoles,24.0,51800
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2024-01-24","08","08","4",Miercoles,3.0,47120
260,Unknow,Delivery,Dulce Miga,"2024-01-24","08","08","4",Miercoles,1.0,47120
139,Cookies,Palmeritas 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,1.0,47120
127,Cookies,Cookies de Coco 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,2.0,47120
125,Cookies,Cookies de Limon 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,2.0,47120
201,Pan Sandwich,Pan de lomo x2,Dulce Miga,"2024-01-24","08","08","4",Miercoles,2.0,47120
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-24","08","08","4",Miercoles,60.0,47120
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-24","08","08","4",Miercoles,24.0,47120
260,Unknow,Delivery,Dulce Miga,"2024-01-24","08","08","4",Miercoles,1.0,51800
131,Pepas,Pepas de Membrillo 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,1.0,51800
280,Cookies,Cookies de Naranja 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,2.0,51800
127,Cookies,Cookies de Coco 200gr,Dulce Miga,"2024-01-24","08","08","4",Miercoles,2.0,51800
201,Pan Sandwich,Pan de lomo x2,Dulce Miga,"2024-01-24","08","08","4",Miercoles,8.0,51800
108,Pan Molde,Pan Molde Integral,Dulce Miga,"2024-01-24","08","08","4",Miercoles,3.0,51800
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-24","08","08","4",Miercoles,60.0,51800
106,Facturas,Facturas-Medialunas,Dulce Miga,"2024-01-24","08","08","4",Miercoles,24.0,51800
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","08","08","4",Miercoles,6.0,2430
282,Criollos,Criollos x 200 (promo),Local,"2024-01-24","08","08","4",Miercoles,1.0,2250
348,Unknow,Chipa promo x 200g,Local,"2024-01-24","08","08","4",Miercoles,1.0,2250
174,Cuadrados,Pasta Frola Batata,Local,"2024-01-24","10","10","4",Miercoles,1.0,1360
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","10","10","4",Miercoles,2.0,2088
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","10","10","4",Miercoles,2.0,2088
101,Criollos,Criollos,Local,"2024-01-24","10","10","4",Miercoles,1.0,2088
108,Pan Molde,Pan Molde Integral,Local,"2024-01-24","11","11","4",Miercoles,2.0,3900
281,Panaderia,Frances,Local,"2024-01-24","11","11","4",Miercoles,1.0,3825
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","11","11","4",Miercoles,4.0,3825
155,Budines,Budin de Coco,Local,"2024-01-24","11","11","4",Miercoles,1.0,5715
127,Cookies,Cookies de Coco 200gr,Local,"2024-01-24","11","11","4",Miercoles,2.0,5715
164,Cuadrados,Cuadrados de Manzana,Local,"2024-01-24","11","11","4",Miercoles,1.0,1560
108,Pan Molde,Pan Molde Integral,Local,"2024-01-24","11","11","4",Miercoles,1.0,2080
147,Budines,Budines de Limon,Local,"2024-01-24","11","11","4",Miercoles,1.0,12015
120,Panaderia,Talitas/Chalitas sin Semillas,Local,"2024-01-24","11","11","4",Miercoles,2.0,12015
131,Pepas,Pepas de Membrillo 200gr,Local,"2024-01-24","11","11","4",Miercoles,1.0,12015
129,Cookies,Cookies de Chocolate 200gr,Local,"2024-01-24","11","11","4",Miercoles,2.0,12015
123,Cookies,Cookies Marmolado 200gr,Local,"2024-01-24","11","11","4",Miercoles,1.0,12015
156,Alfajores,Alfajorcitos Maicena 200gr,Local,"2024-01-24","11","11","4",Miercoles,1.0,3150
280,Cookies,Cookies de Naranja 200gr,Local,"2024-01-24","11","11","4",Miercoles,1.0,3150
260,Unknow,Delivery,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,1.0,87276
363,Unknow,Fajitas,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,5.0,87276
201,Pan Sandwich,Pan de lomo x2,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,8.0,87276
108,Pan Molde,Pan Molde Integral,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,2.0,87276
107,Pan Molde,Pan Molde Blanco,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,3.0,87276
139,Cookies,Palmeritas 200gr,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,4.0,87276
106,Facturas,Facturas-Medialunas,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,6.0,87276
154,Budines,Budin de Zanahoria,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,6.0,87276
148,Budines,Budin de Naranja,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,2.0,87276
175,Pastas,Spaguettis de Huevo 200gr,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,2.0,87276
182,Pastas,Fetuchinis de Huevo 400gr,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,3.0,87276
181,Pastas,Fetuchinis de Huevo 200gr,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,2.0,87276
190,Pastas,Sorrentinos calabaza/remolacha masa espinaca,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,3.0,87276
189,Pastas,Sorrentinos Jamon/Muzza,Dulce Membrillo,"2024-01-24","12","12","4",Miercoles,2.0,87276
260,Unknow,Delivery,TODO + Q´ SUELTO,"2024-01-24","12","12","4",Miercoles,1.0,43640
201,Pan Sandwich,Pan de lomo x2,TODO + Q´ SUELTO,"2024-01-24","12","12","4",Miercoles,6.0,43640
278,Unknow,Pizzeta de muzza y jamón,TODO + Q´ SUELTO,"2024-01-24","12","12","4",Miercoles,2.0,43640
277,Unknow,Pizzeta de muzza,TODO + Q´ SUELTO,"2024-01-24","12","12","4",Miercoles,3.0,43640
226,Pastas,Ñoquis x 400hrs,TODO + Q´ SUELTO,"2024-01-24","12","12","4",Miercoles,2.0,43640
189,Pastas,Sorrentinos Jamon/Muzza,TODO + Q´ SUELTO,"2024-01-24","12","12","4",Miercoles,2.0,43640
108,Pan Molde,Pan Molde Integral,TODO + Q´ SUELTO,"2024-01-24","12","12","4",Miercoles,3.0,43640
107,Pan Molde,Pan Molde Blanco,TODO + Q´ SUELTO,"2024-01-24","12","12","4",Miercoles,4.0,43640
261,Unknow,Factura (Promo),Local,"2024-01-24","12","12","4",Miercoles,1.0,2745
348,Unknow,Chipa promo x 200g,Local,"2024-01-24","12","12","4",Miercoles,1.0,2745
281,Panaderia,Frances,Local,"2024-01-24","12","12","4",Miercoles,1.0,2745
114,Pizzetas,Pizzetas x2,Local,"2024-01-24","12","12","4",Miercoles,2.0,2385
201,Pan Sandwich,Pan de lomo x2,Caserito,"2024-01-24","16","16","4",Miercoles,48.0,40320
161,Cuadrados,Pasta Frola Membrillo,Local,"2024-01-24","16","16","4",Miercoles,1.0,1360
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-24","16","16","4",Miercoles,2.0,5993
363,Unknow,Fajitas,Local,"2024-01-24","16","16","4",Miercoles,1.0,5993
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","16","16","4",Miercoles,4.0,5993
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","17","17","4",Miercoles,2.0,4410
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","17","17","4",Miercoles,10.0,4410
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","17","17","4",Miercoles,6.0,2295
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","18","18","4",Miercoles,3.0,3105
218,Unknow,Postre Chesscake de Frutos Rojos,Local,"2024-01-24","18","18","4",Miercoles,1.0,3105
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","18","18","4",Miercoles,3.0,1980
101,Criollos,Criollos,Local,"2024-01-24","18","18","4",Miercoles,1.0,1980
226,Pastas,Ñoquis x 400hrs,Local,"2024-01-24","18","18","4",Miercoles,1.0,2800
281,Panaderia,Frances,Local,"2024-01-24","18","18","4",Miercoles,1.0,3000
238,Pan Sandwich,Sand de pebete,Local,"2024-01-24","18","18","4",Miercoles,2.0,2880
148,Budines,Budin de Naranja,Local,"2024-01-24","18","18","4",Miercoles,1.0,6615
109,Pan Sandwich,Pan Baguette x2,Local,"2024-01-24","18","18","4",Miercoles,2.0,6615
228,Unknow,Pan de campo,Local,"2024-01-24","18","18","4",Miercoles,1.0,6615
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","18","18","4",Miercoles,6.0,2295
106,Facturas,Facturas-Medialunas,Local,"2024-01-24","19","19","4",Miercoles,4.0,1620
107,Pan Molde,Pan Molde Blanco,Local,"2024-01-24","19","19","4",Miercoles,2.0,3840
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-24","19","19","4",Miercoles,1.0,2250
119,Chipa,Chipa,Local,"2024-01-24","19","19","4",Miercoles,1.0,2250
330,Budines,Budin SIN LACTOSA,Local,"2024-01-24","19","19","4",Miercoles,1.0,12285
108,Pan Molde,Pan Molde Integral,Local,"2024-01-24","19","19","4",Miercoles,2.0,12285
228,Unknow,Pan de campo,Local,"2024-01-24","19","19","4",Miercoles,2.0,12285
122,Panaderia,Galletitas de Queso 100gr,Local,"2024-01-24","19","19","4",Miercoles,1.0,810
281,Panaderia,Frances,Local,"2024-01-25","09","09","4",Jueves,1.0,2745
131,Pepas,Pepas de Membrillo 200gr,Local,"2024-01-25","09","09","4",Jueves,1.0,2745
282,Criollos,Criollos x 200 (promo),Local,"2024-01-25","10","10","4",Jueves,1.0,1200
261,Unknow,Factura (Promo),Local,"2024-01-25","10","10","4",Jueves,6.0,2040
278,Unknow,Pizzeta de muzza y jamón,Local,"2024-01-25","12","12","4",Jueves,1.0,5940
114,Pizzetas,Pizzetas x2,Local,"2024-01-25","12","12","4",Jueves,2.0,5940
101,Criollos,Criollos,Local,"2024-01-25","12","12","4",Jueves,1.0,5940
228,Unknow,Pan de campo,Local,"2024-01-25","12","12","4",Jueves,1.0,2970
101,Criollos,Criollos,Local,"2024-01-25","12","12","4",Jueves,1.0,2970
155,Budines,Budin de Coco,Dulce Miga,"2024-01-25","12","12","4",Jueves,1.0,94040
150,Budines,Budin con chips,Dulce Miga,"2024-01-25","12","12","4",Jueves,1.0,94040
148,Budines,Budin de Naranja,Dulce Miga,"2024-01-25","12","12","4",Jueves,1.0,94040
